Time,Time Code,Country Name,Country Code,Firms with female participation in ownership (% of firms) [IC.FRM.FEMO.ZS],Share of female business owners (% of total business owners) [IC.WEF.LLCO.FE.ZS],Share of female directors (% of total directors) [IC.WEF.LLCD.FE.ZS],Share of female sole proprietors  (% of sole proprietors) [IC.WEF.SOLO.FE.ZS],Share of male business owners  (% of total business owners) [IC.WEF.LLCO.MA.ZS],Share of male directors (% of total directors) [IC.WEF.LLCD.MA.ZS],Share of male sole proprietors  (% of sole proprietors) [IC.WEF.SOLO.MA.ZS],Dismissal of pregnant workers is prohibited (1=yes; 0=no) [SG.DML.PRGW],"Employers, female (% of female employment) (modeled ILO estimate) [SL.EMP.MPYR.FE.ZS]","Employers, male (% of male employment) (modeled ILO estimate) [SL.EMP.MPYR.MA.ZS]","Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],"Employment in agriculture, female (% of female employment) (modeled ILO estimate) [SL.AGR.EMPL.FE.ZS]","Employment in agriculture, male (% of male employment) (modeled ILO estimate) [SL.AGR.EMPL.MA.ZS]",Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],"Employment in industry, female (% of female employment) (modeled ILO estimate) [SL.IND.EMPL.FE.ZS]","Employment in industry, male (% of male employment) (modeled ILO estimate) [SL.IND.EMPL.MA.ZS]",Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment in services, female (% of female employment) (modeled ILO estimate) [SL.SRV.EMPL.FE.ZS]","Employment in services, male (% of male employment) (modeled ILO estimate) [SL.SRV.EMPL.MA.ZS]","Employment to population ratio, 15+, female (%) (national estimate) [SL.EMP.TOTL.SP.FE.NE.ZS]","Employment to population ratio, 15+, male (%) (national estimate) [SL.EMP.TOTL.SP.MA.NE.ZS]","Employment to population ratio, 15+, total (%) (national estimate) [SL.EMP.TOTL.SP.NE.ZS]",Female professional and technical workers (% of total) [SG.GEN.TECH.ZS],"Informal employment, female (% of total non-agricultural employment) [SL.ISV.IFRM.FE.ZS]","Informal employment, male (% of total non-agricultural employment) [SL.ISV.IFRM.MA.ZS]","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.FE.ZS]","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.MA.ZS]","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.ZS]",Labor force with advanced education (% of total working-age population with advanced education) [SL.TLF.ADVN.ZS],"Labor force with advanced education, female (% of female working-age population with advanced education) [SL.TLF.ADVN.FE.ZS]","Labor force with advanced education, male (% of male working-age population with advanced education) [SL.TLF.ADVN.MA.ZS]",Labor force with basic education (% of total working-age population with basic education) [SL.TLF.BASC.ZS],"Labor force with basic education, female (% of female working-age population with basic education) [SL.TLF.BASC.FE.ZS]","Labor force with basic education, male (% of male working-age population with basic education) [SL.TLF.BASC.MA.ZS]",Labor force with intermediate education (% of total working-age population with intermediate education) [SL.TLF.INTM.ZS],"Labor force with intermediate education, female (% of female working-age population with intermediate education) [SL.TLF.INTM.FE.ZS]","Labor force with intermediate education, male (% of male working-age population with intermediate education) [SL.TLF.INTM.MA.ZS]","Labor force, female [SL.TLF.TOTL.FE.IN]","Labor force, male [SL.TLF.TOTL.MA.IN]","Labor force, total [SL.TLF.TOTL.IN]",Length of paid maternity leave (calendar days) [SH.MMR.LEVE],Length of paid parental leave for father (calendar days) [SH.PAR.LEVE.MA],Length of paid parental leave for mother (calendar days) [SH.PAR.LEVE.FE],Length of paid paternity leave (calendar days) [SH.PTR.LEVE],"Mandatory retirement age, female [SG.AGE.RTRE.FE]","Mandatory retirement age, male [SG.AGE.RTRE.MA]",Paid leave is available to fathers (1=yes; 0=no) [SH.PTR.LEVE.AL],"Part time employment, female (% of total part time employment) [SL.TLF.PART.TL.FE.ZS]","Part time employment, male (% of total male employment) [SL.TLF.PART.MA.ZS]","Part time employment, total (% of total employment) [SL.TLF.PART.ZS]",Ratio of female to male labor force participation rate (%) (modeled ILO estimate) [SL.TLF.CACT.FM.ZS],"Self-employed, female (% of female employment) (modeled ILO estimate) [SL.EMP.SELF.FE.ZS]","Self-employed, male (% of male employment) (modeled ILO estimate) [SL.EMP.SELF.MA.ZS]","Self-employed, total (% of total employment) (modeled ILO estimate) [SL.EMP.SELF.ZS]"
1974,YR1974,United Kingdom,GBR,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1974,YR1974,United States,USA,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,42.5999984741211,74.9000015258789,57.7999992370605,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Australia,AUS,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Austria,AUT,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Belgium,BEL,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98,0,0,3,..,..,1,..,..,..,..,..,..,..
1975,YR1975,Canada,CAN,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Chile,CHL,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,126,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Colombia,COL,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Costa Rica,CRI,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Czechia,CZE,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,154,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Denmark,DNK,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Estonia,EST,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Finland,FIN,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,203,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,France,FRA,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98,0,0,3,..,..,1,..,..,..,..,..,..,..
1975,YR1975,Germany,DEU,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Greece,GRC,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Hungary,HUN,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Iceland,ISL,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Ireland,IRL,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Israel,ISR,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Italy,ITA,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Japan,JPN,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,44.9599990844727,79.7799987792969,61.8600006103516,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,"Korea, Rep.",KOR,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Latvia,LVA,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Lithuania,LTU,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Luxembourg,LUX,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Mexico,MEX,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Netherlands,NLD,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,New Zealand,NZL,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Norway,NOR,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Poland,POL,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Portugal,PRT,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Slovak Republic,SVK,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,182,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Slovenia,SVN,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Spain,ESP,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,1,..,..,1,..,..,..,..,..,..,..
1975,YR1975,Sweden,SWE,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,53.060001373291,74.3000030517578,63.5299987792969,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Switzerland,CHE,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,Turkiye,TUR,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,United Kingdom,GBR,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1975,YR1975,United States,USA,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,42,71.6999969482422,56.0999984741211,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Australia,AUS,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Austria,AUT,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Belgium,BEL,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98,0,0,3,..,..,1,..,..,..,..,..,..,..
1976,YR1976,Canada,CAN,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,41.9500007629395,72.6900024414063,57.1399993896484,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105,0,0,0,..,..,0,..,26.7399997711182,34.3199996948242,..,..,..,..
1976,YR1976,Chile,CHL,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,126,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Colombia,COL,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Costa Rica,CRI,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Czechia,CZE,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,154,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Denmark,DNK,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,49.689998626709,72.0199966430664,60.6300010681152,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Estonia,EST,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Finland,FIN,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,203,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,France,FRA,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98,0,0,3,..,..,1,..,..,..,..,..,..,..
1976,YR1976,Germany,DEU,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Greece,GRC,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Hungary,HUN,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Iceland,ISL,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Ireland,IRL,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Israel,ISR,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,30.4500007629395,62.5999984741211,46.3400001525879,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Italy,ITA,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Japan,JPN,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,44.9900016784668,79.4300003051758,61.7200012207031,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,"Korea, Rep.",KOR,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Latvia,LVA,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Lithuania,LTU,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Luxembourg,LUX,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Mexico,MEX,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Netherlands,NLD,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,New Zealand,NZL,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Norway,NOR,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Poland,POL,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Portugal,PRT,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Slovak Republic,SVK,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,182,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Slovenia,SVN,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Spain,ESP,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98,0,0,1,..,..,1,..,..,..,..,..,..,..
1976,YR1976,Sweden,SWE,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Switzerland,CHE,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,Turkiye,TUR,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,United Kingdom,GBR,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1976,YR1976,United States,USA,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,43.2000007629395,72,56.7999992370605,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1977,YR1977,Australia,AUS,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,..,..,0,..,..,..,..,..,..,..
1977,YR1977,Austria,AUT,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,0,0,0,..,..,0,..,..,..,..,..,..,..
1977,YR1977,Belgium,BEL,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,24.6399993896484,50.3899993896484,37.2400016784668,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98,0,0,3,..,..,1,..,..,..,..,..,..,..
1977,YR1977,Canada,CAN,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,42.2700004577637,71.8499984741211,56.8800010681152,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105,0,0,0,..,..,0,..,25.6800003051758,33.5699996948242,..,..,..,..
1977,YR1977,Chile,CHL,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,126,0,0,0,..,..,0,..,..,..,..,..,..,..
1977,YR1977,Colombia,COL,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56,0,0,0,..,..,0,..,..,..,..,..,..,..
1977,YR1977,Costa Rica,CRI,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60,0,0,0,..,..,0,..,..,..,..,..,..,..
1977,YR1977,Czechia,CZE,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,154,0,0,0,..,..,0,..,..,..,..,..,..,..
1977,YR1977,Denmark,DNK,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,50.3400001525879,71.6100006103516,60.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120,0,0,0,..,..,0,..,..,..,..,..,..,..
1977,YR1977,Estonia,EST,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,0,0,0,..,..,0,..,..,..,..,..,..,..
1977,YR1977,Finland,FIN,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,42.7999992370605,52.8899993896484,47.7000007629395,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,203,0,0,0,..,..,0,..,..,..,..,..,..,..
1977,YR1977,France,FRA,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98,0,0,3,..,..,1,..,..,..,..,..,..,..
