Time,Time Code,Country Name,Country Code,"Children out of school, primary, female [SE.PRM.UNER.FE]","Children out of school, primary, male [SE.PRM.UNER.MA]","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative) [SE.TER.CUAT.BA.FE.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative) [SE.TER.CUAT.BA.MA.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative) [SE.SEC.CUAT.LO.FE.ZS]","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative) [SE.SEC.CUAT.LO.MA.ZS]","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.LO.ZS]",Children out of school (% of primary school age) [SE.PRM.UNER.ZS],"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative) [SE.SEC.CUAT.PO.FE.ZS]","Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative) [SE.SEC.CUAT.PO.MA.ZS]","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.PO.ZS]","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative) [SE.PRM.CUAT.FE.ZS]","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative) [SE.PRM.CUAT.MA.ZS]","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative) [SE.PRM.CUAT.ZS]","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative) [SE.SEC.CUAT.UP.FE.ZS]","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative) [SE.SEC.CUAT.UP.MA.ZS]","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.UP.ZS]","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative) [SE.TER.CUAT.MS.FE.ZS]","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative) [SE.TER.CUAT.MS.MA.ZS]","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.MS.ZS]","Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative) [SE.TER.CUAT.DO.FE.ZS]","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative) [SE.TER.CUAT.DO.MA.ZS]","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.DO.ZS]","Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%) [SE.TER.GRAD.FE.AG.ZS]","Female share of graduates in Arts and Humanities programmes, tertiary (%) [SE.TER.GRAD.FE.HU.ZS]","Female share of graduates in Business, Administration and Law programmes, tertiary (%) [UIS.FGP.5T8.F400]","Female share of graduates in Education programmes, tertiary (%) [SE.TER.GRAD.FE.ED.ZS]","Female share of graduates in Engineering, Manufacturing and Construction programmes, tertiary (%) [SE.TER.GRAD.FE.EN.ZS]","Female share of graduates in Health and Welfare programmes, tertiary (%) [SE.TER.GRAD.FE.HL.ZS]","Female share of graduates in Information and Communication Technologies programmes, tertiary (%) [UIS.FGP.5T8.F600]","Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%) [SE.TER.GRAD.FE.SC.ZS]","Female share of graduates in other fields than Science, Technology, Engineering and Mathematics programmes, tertiary (%) [UIS.FGP.5T8.FNON500600700]","Female share of graduates in Services programmes, tertiary (%) [SE.TER.GRAD.FE.SV.ZS]","Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%) [SE.TER.GRAD.FE.SS.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Gross graduation ratio, primary, female (%) [SE.PRM.CMPL.FE.ZS]","Gross graduation ratio, primary, male (%) [SE.PRM.CMPL.MA.ZS]","Gross graduation ratio, primary, total (%) [SE.PRM.CMPL.ZS]","Gross graduation ratio, tertiary, female (%) [SE.TER.CMPL.FE.ZS]","Gross graduation ratio, tertiary, male (%) [SE.TER.CMPL.MA.ZS]","Gross graduation ratio, tertiary, total (%) [SE.TER.CMPL.ZS]",Human Capital Index (HCI) (scale 0-1) [HD.HCI.OVRL],"Literacy rate, adult female (% of females ages 15 and above) [SE.ADT.LITR.FE.ZS]","Literacy rate, adult male (% of males ages 15 and above) [SE.ADT.LITR.MA.ZS]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]"
2016,YR2016,Austria,AUT,186,477,12.9846897125244,13.9576597213745,13.4557199478149,..,..,..,0.206060007214546,28.2476100921631,31.8292999267578,29.9815807342529,..,..,..,73.1191329956055,86.0288391113281,79.3689804077148,10.1920700073242,11.8432903289795,10.9914598464966,0.533389985561371,1.11743998527527,0.816139996051788,46.91846,68.64176,57.02325,82.17737,21.54307,69.31411,14.29883,49.59479,67.56306,80.41765,64.25593,5.4796199798584,..,..,..,42.9582481384277,28.0394096374512,35.2997817993164,..,..,..,..
2016,YR2016,Belgium,BEL,3382,2069,32.8506393432617,31.4383296966553,32.1669616699219,82.6214370727539,87.1001205444336,84.7895202636719,0.706290006637573,34.2636985778809,33.2288017272949,33.7627182006836,95.0032577514648,96.4410095214844,95.6992492675781,65.4116516113281,68.8634872436523,67.0826416015625,12.0876502990723,15.3395795822144,13.6618700027466,0.430750012397766,0.829720020294189,0.623889982700348,60.541,61.411,52.5693,78.6574,24.59242,75.54508,5.63075,44.65853,66.54475,52.26554,70.31441,6.46173000335693,..,..,..,33.9361000061035,22.2573394775391,27.986349105835,..,..,..,..
2016,YR2016,Canada,CAN,..,..,26.7036800384521,24.7432594299316,25.7544403076172,..,..,..,0.0441300012171268,60.4305305480957,60.3970184326172,60.4142990112305,..,..,..,84.8873825073242,84.0237121582031,84.4691925048828,6.68737983703613,7.53694009780884,7.0987401008606,0.687699973583221,1.22157001495361,0.946200013160706,54.18529,62.93324,55.82976,75.96029,19.66861,76.47477,29.96837,53.76368,64.95748,44.39132,70.23751,4.81642007827759,102.24909,102.1728,102.20993,46.1947708129883,30.3566207885742,38.0952911376953,..,..,..,..
2016,YR2016,Chile,CHL,24200,21112,..,..,..,..,..,..,3.06314992904663,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.84279,53.87477,56.47313,80.06927,17.40621,78.45695,12.944,46.95378,66.19668,50.69539,66.77497,5.34201002120972,95.25386,96.14854,95.70905,..,..,..,..,..,..,..
2016,YR2016,Colombia,COL,76662,98434,11.2939901351929,10.4756803512573,10.9017200469971,53.0991592407227,50.9717788696289,52.0793495178223,4.57531023025513,..,..,..,77.7140426635742,76.3394165039063,77.0550918579102,48.1970100402832,46.260181427002,47.2685508728027,3.34050011634827,3.29105997085571,3.31680011749268,..,..,..,41.86621,51.46652,62.97171,68.02781,34.26748,73.08618,26.98994,55.96826,63.21891,46.42226,69.37703,4.47721004486084,102.74689,100.80611,101.75532,26.1523990631104,18.0873394012451,22.0592708587646,..,94.8902206420898,94.4022827148438,94.6538467407227
2016,YR2016,Costa Rica,CRI,2970,3219,21.3582191467285,19.8245906829834,20.6339893341064,53.6864204406738,52.4593505859375,53.1069602966309,1.45387005805969,..,..,..,81.0343322753906,81.4703369140625,81.2402267456055,39.2197189331055,37.2639312744141,38.2961387634277,2.60630989074707,2.69661998748779,2.64896011352539,..,..,..,37.60933,56.02322,61.54618,73.76397,38.94063,77.02631,21.48973,45.62842,67.54839,66.12903,69.16281,6.89395999908447,99.73265,97.68202,98.68393,..,..,..,..,..,..,..
2016,YR2016,Czechia,CZE,..,..,19.599910736084,20.5878200531006,20.0784492492676,99.8330307006836,99.774040222168,99.8044586181641,0.330790013074875,19.7490005493164,20.765209197998,20.2412490844727,99.8718338012695,99.8044967651367,99.8392105102539,86.3561630249023,94.3510818481445,90.2288589477539,14.4010601043701,17.3112907409668,15.8107595443726,0.48445001244545,0.831889986991882,0.652740001678467,62.16216,68.89471,66.33636,83.69296,32.67334,82.86006,15.26864,58.99806,69.96847,49.37212,67.69784,5.55373001098633,97.12374,96.54617,96.82744,48.4628715515137,28.6748104095459,38.3521614074707,..,..,..,..
2016,YR2016,Denmark,DNK,..,..,35.103931427002,26.8854293823242,30.979829788208,92.3210220336914,92.5734024047852,92.4495697021484,0.0101699996739626,39.3764381408691,32.1819190979004,35.7636909484863,..,..,..,78.8106231689453,77.5475006103516,78.184440612793,10.8544998168945,12.1473798751831,11.4985599517822,0.669269979000092,1.00110995769501,0.835189998149872,64.65598,65.56574,50.16741,71.43726,28.19523,75.73398,21.29366,53.70448,62.29685,42.51059,61.37712,7.4769401550293,103.03926,105.67818,104.38378,..,..,..,..,..,..,..
2016,YR2016,Estonia,EST,1009,1235,..,..,..,..,..,..,2.63126993179321,..,..,..,..,..,..,89.8910598754883,83.6081771850586,86.8937530517578,..,..,..,..,..,..,51.36612,72.86943,70.81475,92.82051,32.3489,87.7907,26.99387,60.98592,73.73724,45.22293,72.09302,5.15763998031616,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Finland,FIN,1186,1426,..,..,..,..,..,..,0.729330003261566,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.48759,72.05329,61.56024,82.97222,22.26141,84.99276,20.64174,54.33483,72.86947,62.46903,71.15289,6.85153007507324,..,..,..,64.5000076293945,41.7304191589355,52.8997001647949,..,..,..,..
2016,YR2016,France,FRA,523,6482,16.8529891967773,18.0144500732422,17.4036998748779,81.1591186523438,86.4879989624023,83.6858291625977,0.167199999094009,30.2849502563477,28.893030166626,29.6249599456787,97.3900985717773,97.8886032104492,97.6264724731445,66.9160308837891,72.7149810791016,69.6656265258789,7.49769020080566,10.8832397460938,9.10295963287354,0.612360000610352,1.01818001270294,0.804830014705658,43.19438,69.22715,58.9481,76.62641,26.10633,73.99173,16.45824,49.0219,64.45677,53.8206,65.7677,5.41906690597534,..,..,..,54.3181915283203,39.5366516113281,46.8100090026855,..,..,..,..
2016,YR2016,Germany,DEU,2469,12033,20.6898708343506,30.7189807891846,25.5801200866699,96.2129592895508,96.8296127319336,96.5136413574219,0.514289975166321,32.8147201538086,38.635009765625,35.6527214050293,100,100,100,78.6063690185547,87.6301727294922,83.0064163208008,10.6289596557617,12.43284034729,11.5085496902466,0.843859970569611,1.82702994346619,1.32317996025085,41.16525,69.81944,54.39657,81.06622,20.48965,70.77356,18.14132,46.95371,64.04933,53.26622,65.45801,4.83923006057739,..,..,..,46.4361801147461,40.0008811950684,43.1015701293945,..,..,..,..
2016,YR2016,Greece,GRC,5398,4480,19.7122898101807,20.5968704223633,20.1387195587158,61.5072402954102,68.3436889648438,64.8029022216797,1.51670002937317,26.3812694549561,27.0403499603271,26.6989898681641,89.1640930175781,93.9588623046875,91.4755096435547,52.4094200134277,57.0322494506836,54.6379585266113,2.0924699306488,2.76626992225647,2.4172899723053,0.342469990253448,0.693059980869293,0.51147997379303,49.66361,73.89288,59.66449,85.68116,33.52037,73.43585,38.76074,52.5941,66.87833,46.63423,63.18623,3.97024154663086,95.45516,96.87575,96.18266,..,..,..,..,..,..,..
2016,YR2016,Hungary,HUN,4349,4297,21.2356300354004,19.4499492645264,20.4075393676758,96.2648773193359,98.2306823730469,97.1764984130859,2.23319005966187,28.8921794891357,28.0668792724609,28.5094604492188,99.5367202758789,99.6013031005859,99.5666732788086,71.9458236694336,80.8170776367188,76.0597763061523,7.69739007949829,9.75722980499268,8.65262031555176,0.594169974327087,0.844910025596619,0.710449993610382,48.49048,66.75242,66.67921,83.50834,29.24722,75.90573,18.81793,52.35274,70.33877,56.63421,69.32175,4.61454010009766,98.06432,98.80253,98.44364,39.0088081359863,25.4100894927979,32.0539703369141,..,..,..,..
2016,YR2016,Iceland,ISL,83,60,..,..,..,..,..,..,0.456290006637573,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.43219995498657,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Ireland,IRL,..,..,..,..,..,..,..,..,0.0116400001570582,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.54588,59.09596,49.52218,71.30552,17.56475,76.42218,20.85069,50.87282,59.60788,44.87952,61.53285,3.74212002754211,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Israel,ISR,..,..,..,..,..,..,..,..,0.321709990501404,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.85578012466431,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Italy,ITA,29659,28629,..,..,..,..,..,..,2.04649996757507,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.3569,71.16971,52.09513,93.33604,31.90887,62.27827,16.12051,57.94692,64.18069,20.14925,71.43442,3.81578993797302,..,..,..,45.3614692687988,29.8550090789795,37.3413009643555,..,..,..,..
2016,YR2016,Japan,JPN,50737,66991,..,..,..,..,..,..,1.75722002983093,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.02132,68.18108,36.20201,71.74011,13.7365,63.81213,..,26.09057,58.00974,78.79052,50.24618,3.14643001556396,..,..,..,44.9855613708496,50.0406684875488,47.5777206420898,..,..,..,..
2016,YR2016,"Korea, Rep.",KOR,35711,38639,..,..,..,..,..,..,2.71082997322083,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.64882,66.89373,47.99685,76.72604,21.26807,70.67841,28.62947,46.08316,61.61187,52.41199,59.37317,4.33309984207153,101.14329,101.34052,101.24586,54.6596908569336,47.3245010375977,50.7391510009766,..,..,..,..
2016,YR2016,Latvia,LVA,814,1293,35.5338897705078,21.6512508392334,29.1061897277832,99.3944778442383,99.0578994750977,99.238639831543,1.73730003833771,47.0979194641113,29.1195602416992,38.7738914489746,..,..,..,90.5036163330078,86.6735229492188,88.7302703857422,14.6211795806885,8.10208988189697,11.6028203964233,0.324919998645782,0.513870000839233,0.412400007247925,45.73379,75.69331,70.10948,92.08942,26.66331,86.6341,23.68421,65.19115,74.36081,53.86454,77.5082,4.65749979019165,98.94912,98.32201,98.62429,54.8953514099121,29.0375995635986,41.6629295349121,..,..,..,..
2016,YR2016,Lithuania,LTU,..,..,37.6060791015625,29.3022994995117,33.9425315856934,93.6627197265625,97.0976181030273,95.1781692504883,0.100450001657009,57.6723899841309,47.6532287597656,53.2520294189453,98.7850570678711,99.4631118774414,99.0842132568359,84.6838302612305,88.1698913574219,86.2218475341797,14.9492597579956,11.5347499847412,13.4428100585938,0.48827999830246,0.713699996471405,0.58772999048233,46.38554,72.63856,69.39824,80.16486,24.59646,83.1871,11.64725,59.96835,72.61868,44.14669,74.64115,4.004310131073,100.90707,99.36238,100.11654,74.5970993041992,44.3061790466309,59.0021209716797,..,..,..,..
2016,YR2016,Luxembourg,LUX,..,..,..,..,..,..,..,..,0.238739997148514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.85714,61.97917,50.14837,68.91892,19.81982,70.37037,19.58763,45.16129,57.0601,44.82759,67.69231,3.48559498786926,88.56862,89.9876,89.29766,..,..,..,..,..,..,..
2016,YR2016,Mexico,MEX,..,..,13.5079803466797,16.0862808227539,14.7103900909424,58.4764213562012,61.1272888183594,59.7126693725586,0.654550015926361,14.0081396102905,16.463550567627,15.1532297134399,79.1603775024414,81.2012634277344,80.1121597290039,32.2988395690918,34.4342193603516,33.2946891784668,1.25950002670288,1.55095994472504,1.3954199552536,0.0543499998748302,0.101329997181892,0.0762600004673004,33.79253,58.33058,55.39734,72.59634,28.39103,68.00464,32.17901,52.48971,61.2233,29.76977,70.01189,4.90681982040405,103.83351,103.75644,103.79427,28.5473003387451,23.9446296691895,26.2339992523193,..,93.9685211181641,95.8448181152344,94.859619140625
2016,YR2016,Netherlands,NLD,..,..,27.4568901062012,31.4350395202637,29.4067401885986,87.9122695922852,91.5883026123047,89.7140426635742,..,30.068639755249,33.5771484375,31.78830909729,98.3090591430664,98.7112503051758,98.5061874389648,66.2313690185547,73.8941116333008,69.9871978759766,9.6768798828125,12.4172801971436,11.0200595855713,0.395649999380112,0.770680010318756,0.579590022563934,..,..,..,..,..,..,..,..,..,..,..,5.47959995269775,..,..,..,54.521900177002,40.8666687011719,47.5463104248047,..,..,..,..
2016,YR2016,New Zealand,NZL,1055,2600,29.9933795928955,26.0187892913818,28.0957508087158,..,..,..,0.957910001277924,41.8332214355469,50.7586708068848,46.1020317077637,..,..,..,68.3189926147461,71.8930587768555,70.0286712646484,4.62608003616333,5.15173006057739,4.87721014022827,0.797580003738403,1.10257995128632,0.943870007991791,63.96448,60.71897,51.90677,81.4753,28.8602,78.83285,24.38287,56.1593,63.97828,48.77046,67.82386,6.411789894104,97.73004,96.43832,97.06788,66.8197784423828,42.3187713623047,54.0900802612305,..,..,..,..
2016,YR2016,Norway,NOR,..,..,31.7065391540527,22.840950012207,27.325719833374,99.1316604614258,99.3387832641602,99.2340087890625,0.110469996929169,41.1928291320801,36.3013381958008,38.7757606506348,99.6048736572266,99.7464828491211,99.6748504638672,77.4059600830078,78.2770614624023,77.8364028930664,9.42488956451416,11.5793895721436,10.4895095825195,0.804369986057281,1.19012999534607,0.996460020542145,52.40642,58.39921,57.55888,73.38987,23.09555,83.51997,15.96958,51.69678,66.72503,37.47754,61.11919,8.03055000305176,99.43136,99.88464,99.6622,63.7541999816895,34.934398651123,48.8802680969238,..,..,..,..
2016,YR2016,Poland,POL,..,..,27.7187595367432,21.8629894256592,24.9462203979492,82.8530883789063,88.0800933837891,85.3279266357422,..,32.5140495300293,23.3432197570801,28.1719207763672,98.9018936157227,99.53369140625,99.2010269165039,82.5419998168945,87.4384231567383,84.8603210449219,22.6374797821045,15.5204296112061,19.2677593231201,0.291729986667633,0.600220024585724,0.437790006399155,53.85469,75.56883,68.4019,86.64956,41.95505,73.90312,17.89799,72.04762,72.08088,56.90708,70.18312,4.63339996337891,102.47573,100.92639,101.68156,..,..,..,..,..,..,..
2016,YR2016,Portugal,PRT,6625,4545,21.4588298797607,16.1198596954346,18.9961395263672,53.6321182250977,54.8442802429199,54.1912498474121,1.84868001937866,22.0196495056152,16.6966991424561,19.5643501281738,88.2298736572266,94.4899368286133,91.117431640625,38.0721817016602,35.2512092590332,36.7709617614746,16.2776508331299,11.9804096221924,14.2954702377319,0.419459998607636,0.583320021629334,0.495050013065338,64.05367,61.57091,59.46644,82.28438,33.02026,77.42202,23.45391,61.55925,66.6686,45.59943,69.62532,4.7709059715271,..,..,..,58.5637893676758,43.1866989135742,50.9383506774902,..,..,..,..
2016,YR2016,Slovak Republic,SVK,7296,7256,20.8690204620361,18.2935199737549,19.6366405487061,99.1483993530273,99.47265625,99.3035583496094,6.4764199256897,23.1238193511963,19.7648105621338,21.516529083252,99.8209686279297,99.7890625,99.8057022094727,83.3889770507813,91.6046981811523,87.3202133178711,18.4303493499756,16.7642307281494,17.6331100463867,0.556439995765686,0.500980019569397,0.529900014400482,..,..,..,..,..,..,..,..,..,..,..,3.91286993026733,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Slovenia,SVN,..,..,22.5447807312012,16.6322002410889,19.643310546875,96.9931869506836,98.2714691162109,97.6204681396484,0.466360002756119,..,..,..,99.795768737793,99.8225326538086,99.8088989257813,77.2968063354492,86.6136474609375,81.8688430786133,16.8242301940918,12.4026403427124,14.6544303894043,2.38246011734009,2.21898007392883,2.30223989486694,..,..,..,..,..,..,..,..,..,..,..,4.79266977310181,99.16788,96.46224,97.77463,..,..,..,..,..,..,..
2016,YR2016,Spain,ESP,8845,18911,22.5566291809082,19.206470489502,20.9353904724121,73.3104400634766,78.4497909545898,75.7975234985352,0.955349981784821,30.2787990570068,29.3634700775146,29.8358497619629,89.6412963867188,92.6971282958984,91.1201019287109,48.4208297729492,48.892448425293,48.6490592956543,12.6355695724487,12.4325399398804,12.5373201370239,0.559400022029877,0.823329985141754,0.687120020389557,43.4357,58.83367,56.94048,76.26814,26.39403,73.00948,14.02435,50.90556,64.15822,46.30658,64.00039,4.22764015197754,..,..,..,52.8848686218262,35.8065986633301,44.1503105163574,..,97.6953582763672,98.8359680175781,98.2505111694336
2016,YR2016,Sweden,SWE,..,..,26.9555206298828,19.920560836792,23.4782295227051,90.251091003418,90.8429718017578,90.5436477661133,0.14656999707222,41.3946495056152,34.3210792541504,37.8982696533203,100,100,100,75.0308380126953,76.0991287231445,75.5588836669922,11.2840099334717,10.9453096389771,11.1166000366211,0.935670018196106,1.51319003105164,1.22180998325348,63.48684,62.04845,62.69461,80.99234,31.75713,81.38433,28.17433,54.57865,72.19913,64.8582,67.17994,7.61861991882324,..,..,..,48.1861801147461,25.232889175415,36.4202117919922,..,..,..,..
2016,YR2016,Switzerland,CHE,..,..,..,..,..,96.4422073364258,97.3591995239258,96.8901824951172,0.0134100001305342,..,..,..,99.5366134643555,99.80419921875,99.6673431396484,80.707763671875,88.5459518432617,84.5369110107422,15.0160598754883,23.0517692565918,18.9417095184326,1.84342002868652,4.01876020431519,2.90631008148193,36.61561,62.36251,45.37452,70.04731,15.22902,75.15095,8.86076,42.91667,57.67144,38.08196,67.90622,4.92645978927612,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Turkiye,TUR,162135,148729,..,..,..,48.5062103271484,69.4442291259766,58.8644409179688,5.85388994216919,..,..,..,82.905403137207,95.1192398071289,88.9477005004883,31.2161102294922,44.2350616455078,37.6567001342773,1.48152005672455,2.09512996673584,1.78507995605469,0.285829991102219,0.433869987726212,0.359059989452362,..,..,..,..,..,..,..,..,..,..,..,4.62773990631104,..,..,..,..,..,..,..,93.5630111694336,98.7758331298828,96.1673278808594
2016,YR2016,United Kingdom,GBR,9850,6361,..,..,..,..,..,..,0.347920000553131,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.00918,63.30257,53.7023,75.86266,23.46256,75.37079,19.38466,52.9621,64.07237,42.53076,62.41128,5.37532997131348,100.10553,100.38189,100.24687,..,..,..,..,..,..,..
2016,YR2016,United States,USA,52078,36772,33.6941909790039,33.1648406982422,33.4396896362305,95.7040634155273,95.456901550293,95.5852432250977,0.35997000336647,..,..,..,98.8974685668945,98.8551330566406,98.8771133422852,89.598388671875,88.5458297729492,89.0923614501953,12.6474800109863,12.5778503417969,12.6140098571777,1.48143005371094,2.2558000087738,1.85371994972229,52.03064,60.03913,50.5062,78.21707,20.43798,81.40287,23.60926,52.44977,63.74076,51.70795,65.24916,4.79815006256104,..,..,..,..,..,..,..,..,..,..
2017,YR2017,Australia,AUS,3169,3862,34.3086013793945,28.383430480957,31.3911895751953,92.8246765136719,93.1923522949219,93.0057067871094,0.318250000476837,51.8496398925781,43.354808807373,47.6669883728027,..,..,..,75.5375595092773,79.0385437011719,77.261360168457,7.25007009506226,7.49331998825073,7.36984014511108,0.997409999370575,1.41483998298645,1.20350003242493,58.46338,63.29971,52.77113,79.45016,23.23094,74.72706,21.75496,51.28372,63.56475,49.47517,66.9363,5.13680982589722,..,..,..,74.3064880371094,50.6252098083496,62.1768493652344,0.803,..,..,..
2017,YR2017,Austria,AUT,..,..,13.9635400772095,14.5520401000977,14.2486295700073,..,..,..,0.045719999819994,29.1843795776367,32.1651306152344,30.6283702850342,..,..,..,73.7654037475586,85.9386367797852,79.6625823974609,10.7336196899414,12.1109304428101,11.400839805603,0.639699995517731,1.26507997512817,0.942659974098206,..,..,..,..,..,..,..,..,..,..,..,5.37159013748169,..,..,..,..,..,..,0.793,..,..,..
2017,YR2017,Belgium,BEL,1098,1066,35.6448783874512,33.6835708618164,34.68994140625,84.722412109375,88.3818664550781,86.5041732788086,0.27590000629425,37.067310333252,35.6569213867188,36.3806114196777,95.3366317749023,96.4327697753906,95.8703308105469,67.6378173828125,70.7445220947266,69.1504516601563,13.0648698806763,16.868860244751,14.9169998168945,0.450150012969971,0.856800019741058,0.648150026798248,62.12922,62.5533,54.11627,77.49305,23.39934,75.63279,9.87884,41.40052,67.11294,54.13386,70.3354,6.42534017562866,..,..,..,37.8381309509277,22.9162693023682,30.2136497497559,0.757,..,..,..
2017,YR2017,Canada,CAN,..,..,..,..,..,..,..,..,0.117499999701977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.95996999740601,..,..,..,..,..,..,0.799,..,..,..
2017,YR2017,Chile,CHL,18830,15069,14.1396703720093,15.2437696456909,14.6437301635742,78.0812606811523,81.4185180664063,79.604850769043,2.26992011070251,..,..,..,86.7673187255859,88.4533081054688,87.5370407104492,58.3658790588379,60.2611618041992,59.2311515808105,1.31034994125366,1.75835001468658,1.51487994194031,..,..,..,47.23527,56.48844,56.33129,81.9729,17.74013,78.01034,12.74434,46.45613,66.78523,51.34976,66.68592,5.41966009140015,94.17974,95.45893,94.83048,..,..,..,0.674,96.3340225219727,96.4806289672852,96.4022827148438
2017,YR2017,Colombia,COL,41597,58849,..,..,..,..,..,..,2.65404009819031,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.16706,50.93558,63.23568,67.69674,35.13754,72.06387,25.0628,52.66362,62.65579,35.76596,69.58938,4.53551006317139,106.39992,104.20207,105.27697,28.3227195739746,19.4251708984375,23.8056697845459,0.593,..,..,..
2017,YR2017,Costa Rica,CRI,6898,6948,..,..,..,..,..,..,3.24836993217468,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.16756,59.85054,60.87743,71.53652,35.23581,78.09313,23.29791,53.76677,66.94461,61.82495,69.58747,7.06980991363525,100.16975,98.34552,99.23675,..,..,..,0.619,..,..,..
2017,YR2017,Czechia,CZE,..,..,20.4003505706787,21.083869934082,20.7316493988037,99.8827972412109,99.7695617675781,99.8279190063477,0.322809994220734,..,..,..,99.9189071655273,99.8352966308594,99.8783798217773,86.7609786987305,94.6302719116211,90.5752105712891,14.8839101791382,17.550910949707,16.1765995025635,0.459459990262985,0.904449999332428,0.675140023231506,63.178,68.76026,64.66683,83.2272,33.65148,82.37532,15.56509,59.87306,69.74067,49.93371,68.63744,3.80615997314453,97.35404,97.95328,97.66146,54.7742004394531,30.1591491699219,42.192741394043,0.782,..,..,..
2017,YR2017,Denmark,DNK,..,..,..,..,..,..,..,..,0.202209994196892,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.30738,65.20967,50.80578,70.49378,29.03725,75.58328,24.00102,54.35933,62.26453,44.30337,60.52819,7.75243997573853,103.37075,105.42051,104.41602,65.9789886474609,43.5276908874512,54.4769401550293,0.774,..,..,..
2017,YR2017,Estonia,EST,946,1196,..,..,..,..,..,..,2.43253993988037,..,..,..,..,..,..,90.0519332885742,83.5998001098633,86.9619216918945,..,..,..,..,..,..,57.89474,70.45075,68.64597,92.81346,32.12291,88.6747,28.89201,63.85737,73.11812,43.30435,74.38356,4.96131992340088,..,..,..,..,..,..,0.747,..,..,..
2017,YR2017,Finland,FIN,1900,2287,26.1903400421143,22.3759307861328,24.3361492156982,..,..,..,1.15208995342255,40.1168098449707,32.0669593811035,36.2037696838379,..,..,..,76.3866577148438,74.6111068725586,75.5235595703125,12.7328100204468,11.0326299667358,11.9063501358032,0.988940000534058,1.30724000930786,1.14365994930267,61.10672,71.71975,61.00528,83.54128,22.16466,84.98503,20.74618,53.83185,72.57389,56.88073,71.30518,6.36311006546021,..,..,..,68.6738586425781,41.9369812011719,55.0192985534668,0.814,..,..,..
2017,YR2017,France,FRA,..,..,17.5311908721924,18.5234909057617,18.0016708374023,81.8929214477539,86.7900924682617,84.2147979736328,0.0584000013768673,30.9769191741943,29.3959693908691,30.2273502349854,97.3834686279297,97.7736587524414,97.5684661865234,67.408088684082,73.0340194702148,70.0754928588867,8.03738975524902,11.113169670105,9.49569988250732,0.636969983577728,1.05759000778198,0.836380004882813,..,..,..,..,..,..,..,..,..,..,..,5.45160007476807,..,..,..,..,..,..,0.765,..,..,..
