Time,Time Code,Country Name,Country Code,Female headed households (% of households with a female head) [SP.HOU.FEMA.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Life expectancy at age 60, female (years) [SP.DYN.LE60.FE.IN]","Life expectancy at age 60, male (years) [SP.DYN.LE60.MA.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Population ages 0-14, female [SP.POP.0014.FE.IN]","Population ages 0-14, male [SP.POP.0014.MA.IN]","Population ages 15-19, male [SP.POP.1519.MA]","Population ages 15-19, female [SP.POP.1519.FE]","Population ages 20-24, female [SP.POP.2024.FE]","Population ages 20-24, male [SP.POP.2024.MA]","Population ages 25-29, female [SP.POP.2529.FE]","Population ages 25-29, male [SP.POP.2529.MA]","Population ages 30-34, female [SP.POP.3034.FE]","Population ages 30-34, male [SP.POP.3034.MA]","Population ages 35-39, female [SP.POP.3539.FE]","Population ages 35-39, male [SP.POP.3539.MA]","Population ages 40-44, female [SP.POP.4044.FE]","Population ages 40-44, male [SP.POP.4044.MA]","Population ages 45-49, female [SP.POP.4549.FE]","Population ages 45-49, male [SP.POP.4549.MA]","Population ages 50-54, female [SP.POP.5054.FE]","Population ages 50-54, male [SP.POP.5054.MA]","Population ages 55-59, female [SP.POP.5559.FE]","Population ages 55-59, male [SP.POP.5559.MA]","Population ages 60-64, female [SP.POP.6064.FE]","Population ages 60-64, male [SP.POP.6064.MA]",Population ages 65 and above (% of total) [SP.POP.65UP.TO.ZS],"Population ages 65 and above, female [SP.POP.65UP.FE.IN]","Population ages 65 and above, male [SP.POP.65UP.MA.IN]","Population, female [SP.POP.TOTL.FE.IN]","Population, male [SP.POP.TOTL.MA.IN]","Population, total [SP.POP.TOTL]",Rural population (% of total population) [SP.RUR.TOTL.ZS],"Rural population, female (% of total) [SP.RUR.TOTL.FE.ZS]","Rural population, male (% of total) [SP.RUR.TOTL.MA.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],"Urban population, female (% of total) [SP.URB.TOTL.FE.ZS]","Urban population, male (% of total) [SP.URB.TOTL.MA.ZS]"
1996,YR1996,Germany,DEU,..,1.3,..,..,79.9,73.6,6426648,6759649,2266352,2159234,2266753,2363403,3159977,3362762,3521865,3769751,3183004,3363376,2860832,2948067,2569079,2637323,2404962,2440964,3030064,3016537,2362055,2239797,15.6288872203266,8190636,4611740,42135110,39779721,81914831,25.867,..,..,74.133,..,..
1996,YR1996,Greece,GRC,..,1.26,..,..,80.4,75.1,833970,884914,402447,374427,388703,413444,414607,446094,393556,410555,377699,381245,355356,364366,342213,338823,299092,295612,304863,286716,334228,302027,15.6835987097324,912945,750897,5331659,5277141,10608800,27.761,..,..,72.239,..,..
1996,YR1996,Hungary,HUN,..,1.46,..,..,74.79,66.08,901209,943320,407360,387941,397641,415791,346921,359616,303601,307994,352435,348438,431714,419663,380153,360786,337470,304668,317425,259585,306438,236778,14.3948971056485,925840,558452,5388788,4922451,10311238,34.917,..,..,65.083,..,..
1996,YR1996,Iceland,ISL,..,2.12,..,..,81.18,76.49,31612,33308,10835,10408,10343,10674,9767,9857,10631,10701,10305,10625,9346,9687,8111,8567,6593,6829,5083,5024,5105,4868,11.3923603821852,16861,13775,134165,134750,268916,8.203,..,..,91.797,..,..
1996,YR1996,Ireland,IRL,..,1.88,..,..,78.7,73.1,415930,439180,175373,166915,145856,151136,129660,129332,132996,127327,129471,126406,121604,121236,112339,114188,95880,98874,73869,76480,70212,68408,11.4044225125931,237436,177401,1832169,1805341,3637510,41.827,..,..,58.173,..,..
1996,YR1996,Israel,ISR,..,2.9,..,..,80,76.3,804674,839014,263574,251689,245512,254779,207902,206171,187645,182830,188992,180381,185099,175797,176142,165408,120359,114781,101191,90776,98399,83559,9.96707435526218,323168,244158,2890772,2801229,5692000,9.057,..,..,90.943,..,..
1996,YR1996,Italy,ITA,..,1.2,..,..,81.8,75.4,4034035,4244955,1739243,1671684,2098626,2161048,2255110,2305245,2296245,2315122,2035584,2033365,1893333,1870539,1988539,1954506,1718259,1661308,1841854,1737940,1718264,1552126,17.1180112259496,5771313,3962036,29322847,27537434,56860281,33.018,..,..,66.982,..,..
1996,YR1996,Japan,JPN,..,1.425,..,..,83.55,77.01,9410821,9829704,4200714,4004361,4837608,5065076,4463986,4658704,4005397,4162966,3804109,3919818,4191757,4272413,5440639,5511345,4387030,4331629,4111067,3997987,3948052,3698436,15.5087837165044,11428728,8074653,64033555,61723445,125757000,21.855,..,..,78.145,..,..
1996,YR1996,"Korea, Rep.",KOR,..,1.574,..,..,78.3,70.2,4894910,5375314,2054076,1940333,2072814,2250717,2138465,2187154,2094546,2178561,2093349,2177565,1581649,1675522,1219296,1279067,1036978,1039985,1007538,945801,843093,705582,6.00193921759047,1722462,1009902,22645433,22879247,45524681,21.338,..,..,78.662,..,..
1996,YR1996,Latvia,LVA,..,1.16,..,..,74.8,63.04,245952,247883,82629,82434,86176,87975,85259,85537,89838,86534,94827,89048,88610,80173,80163,69919,77962,64167,89024,69532,79257,56577,13.7451453317747,232700,105049,1332202,1125021,2457222,31.35,..,..,68.65,..,..
1996,YR1996,Lithuania,LTU,..,1.49,..,..,75.86,64.63,385601,388838,128866,128062,127913,128802,133975,133090,142717,139904,145718,137462,121089,110909,111430,98247,108913,92538,111715,88232,107308,78343,12.548273492204,295345,156595,1919786,1681826,3601613,32.775,..,..,67.225,..,..
1996,YR1996,Luxembourg,LUX,..,1.77,..,..,79.9,73.3,37449,39506,11609,11149,12616,12847,16213,16682,18041,18697,17067,17547,15552,16130,13713,14945,11736,12368,11233,11045,10545,9831,13.9304915398419,35201,22503,210514,203711,414225,17.175,..,..,82.825,..,..
1996,YR1996,Mexico,MEX,..,2.956,..,..,75.566,68.674,16303369,16664544,4856638,4990439,4664995,4400662,4068911,3757952,3498203,3192092,2929234,2685448,2371713,2199284,1869038,1747790,1483209,1382132,1251045,1151315,1014838,922341,4.5654730653424,2235354,1946005,46680349,44906205,91586555,26.33,..,..,73.67,..,..
1996,YR1996,Netherlands,NLD,..,1.53,..,..,80.35,74.66,1397112,1462091,472992,452629,520788,533311,635166,659480,645205,675939,612448,632644,571065,588254,579381,602579,462842,482653,387484,393215,354039,339503,13.3265407935945,1235477,834201,7853637,7676861,15530498,26.36,..,..,73.64,..,..
1996,YR1996,New Zealand,NZL,..,1.96,..,..,79.4,74.3,417821,442067,137888,132589,140242,140259,145490,138891,154312,147463,150330,145455,133556,130790,123772,124090,97293,97792,82729,81871,69629,68751,11.4931308724855,244078,184846,1891839,1840162,3732000,14.3,..,..,85.7,..,..
1996,YR1996,Norway,NOR,..,1.89,..,..,81.07,75.37,417997,440769,136028,129950,152840,157649,168381,175245,162024,170670,155815,162850,151831,158016,150324,158562,130820,135414,99178,98249,89784,85156,15.8350317584577,405911,287875,2214855,2166481,4381336,25.938,..,..,74.062,..,..
1996,YR1996,Poland,POL,..,1.59,..,..,76.6,68.1,4183050,4383833,1641546,1577080,1429155,1483162,1212062,1260079,1261888,1297257,1545111,1563719,1623785,1607084,1429842,1383953,907634,838168,965089,848874,981360,810368,11.366579319175,2740809,1649460,19856865,18767504,38624370,38.462,..,..,61.538,..,..
1996,YR1996,Portugal,PRT,..,1.44,..,..,79,71.7,850570,896070,387473,375700,405269,412648,375054,377038,375957,363680,362145,347830,344387,325512,330330,309977,301085,270805,290784,258163,298109,256246,15.3927006749345,908480,640633,5217870,4846075,10063945,48.23,..,..,51.77,..,..
1996,YR1996,Slovak Republic,SVK,..,1.47,..,..,76.7,68.8,581140,607776,241364,231651,218167,225924,181732,187376,192349,195951,201868,206133,212202,211903,182934,177348,142660,127487,128960,108816,124544,98745,10.9118227852212,359418,226913,2757624,2615737,5373361,43.524,..,..,56.476,..,..
1996,YR1996,Slovenia,SVN,..,1.28,..,..,78.3,70.8,174426,181182,77621,73832,72039,75152,72795,73466,77811,78227,77225,78952,78267,82966,68576,71869,55609,54911,56240,53251,57079,47815,12.5369568433487,160756,88557,1024656,963971,1988628,49.351,..,..,50.649,..,..
1996,YR1996,Spain,ESP,..,1.14,..,..,81.88,74.54,3113380,3290231,1608867,1531293,1670798,1748653,1624314,1684817,1583014,1610914,1469300,1472918,1280318,1277819,1219621,1205192,1118263,1090390,983405,927965,1137160,1038067,15.5507076280289,3625666,2577489,20356531,19533321,39889852,24.062,..,..,75.938,..,..
1996,YR1996,Sweden,SWE,..,1.6,..,..,81.52,76.52,807833,852196,256856,245473,279236,290339,299926,313781,308849,326705,285073,297914,289388,299440,317862,326106,305966,317822,232151,234059,206775,197041,17.5343251918632,894325,655885,4472856,4368142,8840998,16.086,..,..,83.914,..,..
1996,YR1996,Switzerland,CHE,..,1.5,..,..,82,75.94,607697,641600,205934,195346,217764,218469,275140,267451,305131,310212,279511,289256,254099,259602,250530,254693,233465,237359,192370,186904,178050,163518,14.8157748337233,628894,418855,3617997,3453854,7071850,26.4,..,..,73.6,..,..
1996,YR1996,Turkiye,TUR,..,2.793,..,..,73.849,66.679,9651552,10110165,3203098,3086958,2830837,2941397,2620875,2757210,2260874,2466620,1834655,1952269,1692353,1616745,1365576,1342956,1087705,1051283,952064,893977,798963,713533,5.07866847173936,1766182,1295939,29948597,30345189,60293786,37.347,..,..,62.653,..,..
1996,YR1996,United Kingdom,GBR,..,1.73,..,..,79.7,74.6,5504884,5780709,1757741,1700691,1862146,1875433,2248300,2231241,2348143,2314274,2108755,2077248,1910723,1886584,2031523,2010715,1762841,1744648,1521696,1493912,1436111,1365169,15.8053071763377,5444027,3749438,29879838,28287113,58166950,21.587,..,..,78.413,..,..
1996,YR1996,United States,USA,..,1.976,..,..,79.1,73.1,28546741,29966562,9787411,9226982,8939337,9308243,9985974,10110148,11021510,10994790,11413417,11338307,10628120,10446891,9036385,8570354,7313306,6928194,5973440,5657427,5318908,5071617,12.5503676380277,19685990,14123947,137090110,132303891,269394000,22.364,..,..,77.636,..,..
1997,YR1997,Australia,AUS,..,1.778,24.3742759999999,20.3240669999999,81.4,75.7,1905535,2003983,652187,621000,665563,684827,718631,718915,712973,707830,739018,734218,688663,683435,642262,650026,533893,554055,418972,432604,362466,360629,12.1117553506401,1258635,972719,9267611,9155427,18423037,15.364,..,..,84.636,..,..
1997,YR1997,Austria,AUT,..,1.39,23.296513,18.9740369999999,80.7,74.1,683541,717135,239771,228683,248932,250682,316840,321914,346562,360377,319130,331431,274608,276667,257576,258560,233328,228787,257551,247269,183473,165755,15.3045031606886,771559,447910,4121782,3846259,7968041,38.955,..,..,61.045,..,..
1997,YR1997,Belgium,BEL,..,1.6,23.6265919999999,18.935527,80.7,74.2,883556,926523,317488,304505,314687,323439,358156,368776,392899,406385,394703,405146,370188,378612,347200,356003,304307,307541,262951,255150,276052,256889,16.403593447382,994336,675755,5203539,4977707,10181245,3.07599999999999,..,..,96.924,..,..
1997,YR1997,Canada,CAN,..,1.57,24.1320219999999,19.977813,81.3,75.7,2914217,3065769,1044345,987193,984976,1023905,1054307,1076637,1236475,1260208,1321605,1331189,1227004,1218678,1081612,1077193,887407,883493,696809,683554,615180,592474,12.1772352158195,2096838,1544880,15103624,14802324,29905948,21.66,..,..,78.34,..,..
1997,YR1997,Chile,CHL,..,2.177,22.448895,18.805931,78.86,72.335,2033969,2121938,649583,627724,619004,634815,619934,629416,602932,604148,555866,551657,489322,483404,415670,408114,328572,319771,274885,262561,247557,226225,7.44281849047581,632539,469690,7447971,7361319,14809289,14.828,..,..,85.172,..,..
1997,YR1997,Colombia,COL,..,2.742,21.510211,19.659191,74.798,66.431,6223048,6443624,1907683,1855300,1670684,1687859,1602957,1590628,1559765,1528332,1367081,1321300,1106448,1061012,863079,823219,665214,622315,515190,474246,414527,373703,4.3299765629015,904594,710138,18747884,18544061,37291946,27.338,..,..,72.662,..,..
1997,YR1997,Costa Rica,CRI,..,2.64,23.2859109999999,20.548897,79.661,74.646,598884,628089,180524,173689,153677,156939,149180,149828,151863,152575,138228,138725,112952,112547,91305,91189,71473,71728,57615,57178,47835,46393,5.5357626841478,109503,97503,1856202,1883219,3739421,43.633,..,..,56.367,..,..
1997,YR1997,Czechia,CZE,..,1.17,20.7005009999999,16.439357,77.4,70.42,890477,936056,406698,388558,441444,460791,349073,364834,342886,357240,320136,329833,388226,392229,412017,409137,372090,357521,279032,256078,249747,212483,13.4659062911927,858487,529058,5292175,5011957,10304131,25.618,..,..,74.382,..,..
1997,YR1997,Denmark,DNK,..,1.75,21.809576,18.258157,78.46,73.55,459558,483586,153171,147019,179133,184563,189283,197208,208547,219562,185994,193706,183554,189191,186863,191279,196461,201610,147073,146793,126324,119872,15.0357900030536,465482,329158,2675291,2609700,5284991,14.967,..,..,85.033,..,..
1997,YR1997,Estonia,EST,..,1.32,20.368181,14.812063,75.7,64.2,134047,142544,51210,48120,46777,48520,47339,47452,46774,45832,52680,50042,52065,48148,50771,45274,40050,34166,49704,39784,44822,33098,14.3132206346861,135207,65111,748355,651180,1399535,30.077,..,..,69.923,..,..
1997,YR1997,Finland,FIN,..,1.75,23.330366,18.585888,80.51,73.42,472257,492651,166615,159522,153477,160788,160558,167125,184032,191894,186081,193232,197048,203073,208869,216523,175726,178687,143695,138608,126442,114972,14.5522153214749,467299,280661,2635006,2504829,5139835,18.534,..,..,81.466,..,..
1997,YR1997,France,FRA,..,1.77,25.2208949999999,19.9320589999999,82.3,74.5,5556164,5824606,2062805,1981874,2018314,2052376,2165020,2162845,2221685,2192900,2210577,2167985,2193679,2152730,2224282,2224960,1723142,1728977,1414727,1376800,1516356,1381797,15.7001018864947,5637559,3777784,30863380,29106564,59969944,24.75,..,..,75.25,..,..
1997,YR1997,Germany,DEU,..,1.35,23.1255419999999,18.687183,80.3,74,6390209,6717979,2307496,2204448,2197808,2282245,3000079,3178906,3524084,3766815,3282967,3464978,2900388,3001946,2681663,2742407,2293059,2323441,3013399,3002431,2483287,2362832,15.739549838636,8198703,4713201,42170094,39864677,82034771,25.658,..,..,74.342,..,..
1997,YR1997,Greece,GRC,..,1.27,23.3190719999999,20.021457,80.8,75.6,815381,865004,401338,372210,389263,415464,414355,445951,403174,424114,381320,385636,366420,375917,342450,338955,312390,309062,291185,275350,331634,298764,16.0011607983928,934936,770989,5354717,5306543,10661259,27.642,..,..,72.358,..,..
1997,YR1997,Hungary,HUN,..,1.37,19.982365,15.221261,75.22,66.4,885316,926920,389815,370987,410653,429345,351643,364828,308622,314128,334899,331197,430960,419168,389329,367692,338479,306705,321333,265349,303780,231950,14.5512005381958,935533,561856,5381534,4908952,10290486,35.044,..,..,64.956,..,..
1997,YR1997,Iceland,ISL,..,2.04,23.7810619999999,20.5318779999999,81.6,76.3,31547,33160,11039,10535,10263,10610,9692,9885,10621,10567,10374,10606,9563,9968,8412,8745,6870,7242,5214,5194,5065,4766,11.5037285037525,17154,14036,135310,135817,271128,8.04000000000001,..,..,91.96,..,..
1997,YR1997,Ireland,IRL,..,1.93,21.700657,17.7799839999999,78.7,73.4,409893,432794,176427,168130,146933,152375,133451,133405,134189,129150,132277,128813,124272,123391,113196,114440,103141,106257,74703,77860,72036,69943,11.3521146106616,238423,178673,1850643,1823528,3674171,41.581,..,..,58.419,..,..
1997,YR1997,Israel,ISR,..,2.94,22.902242,20.329277,80.1,76,819326,854526,266585,254817,252137,262486,218209,217448,190588,186011,191211,183497,185972,176363,180909,170282,136292,129182,99803,90252,101062,86400,9.98360171351472,332784,249859,2963110,2872890,5836000,8.991,..,..,91.009,..,..
1997,YR1997,Italy,ITA,..,1.22,24.3810329999999,19.835177,82,75.8,4007549,4221880,1676834,1609788,2032366,2089991,2234328,2283581,2320759,2343589,2079985,2077734,1913305,1892143,1948106,1911486,1774941,1720998,1835122,1732250,1714077,1553403,17.4302950733209,5875136,4041024,29345460,27544913,56890372,32.958,..,..,67.042,..,..
1997,YR1997,Japan,JPN,..,1.388,26.057032,20.886156,83.82,77.19,9280121,9692934,4042346,3854796,4729860,4954265,4622984,4828677,4034928,4188820,3820382,3937973,4026350,4111470,5354662,5410083,4426880,4396598,4220095,4100539,3993360,3757291,16.0812831216864,11850852,8420731,64215271,61841728,126057000,21.728,..,..,78.272,..,..
1997,YR1997,"Korea, Rep.",KOR,..,1.537,22.068959,17.261989,78.7,70.7,4810691,5306777,2115366,1975544,1992749,2151611,2177776,2229954,2061173,2136471,2147219,2228152,1681527,1771000,1251093,1309932,1047228,1058009,1033539,973446,874967,748420,6.2474695344953,1805770,1065166,22859276,23094304,45953580,21.095,..,..,78.905,..,..
1997,YR1997,Latvia,LVA,..,1.11,20.288784,14.56963,75.05,63.92,237154,239201,83084,82893,84351,85776,85159,85604,86564,83460,94487,88544,89276,80813,81163,70662,75799,62386,87462,68196,80483,57336,14.098641830997,235325,107674,1320117,1112734,2432851,31.4,..,..,68.6,..,..
1997,YR1997,Lithuania,LTU,..,1.47,21.088405,15.124019,76.62,65.47,375875,379747,128455,127910,125057,125556,132195,130903,139037,135774,146673,138504,123965,113227,112318,99079,106106,89649,110716,88193,107215,78214,12.888172344793,300672,160098,1907738,1667399,3575137,32.834,..,..,67.166,..,..
1997,YR1997,Luxembourg,LUX,..,1.71,23.320715,18.412168,79.8,74.1,38121,40297,11859,11300,12338,12477,16148,16453,18147,18926,17426,17903,16018,16456,13991,15138,12132,12894,11296,11086,10452,9815,14.0131186642815,35676,23102,213044,206406,419450,17.221,..,..,82.779,..,..
1997,YR1997,Mexico,MEX,..,2.869,21.938749,19.9229309999999,75.834,69.194,16367711,16758585,4879480,5024742,4708913,4428302,4164676,3845916,3593615,3278702,3041606,2783181,2467283,2281090,1950451,1819773,1538234,1433195,1282221,1178602,1052588,954261,4.66819496248965,2325689,2024279,47517728,45665366,93183094,26.071,..,..,73.929,..,..
1997,YR1997,Netherlands,NLD,..,1.56,23.3291749999999,18.790208,80.55,75.17,1405430,1470897,473638,453003,497567,509210,630122,651540,643900,675177,622299,643043,577351,593338,565404,586526,504157,524408,393777,401461,353518,341589,13.4094033201097,1246476,846819,7893004,7717646,15610650,25.547,..,..,74.453,..,..
1997,YR1997,New Zealand,NZL,..,1.96,23.442481,19.628017,80.1,74.7,422973,447023,138425,132967,136434,137004,146739,139635,153959,146357,155531,149497,137564,134181,125631,125645,102594,103082,86231,85361,70416,68961,11.506383195104,246931,188160,1917970,1863331,3781300,14.219,..,..,85.781,..,..
1997,YR1997,Norway,NOR,..,1.86,23.703212,19.444164,80.97,75.45,422472,445830,135730,129686,147158,151545,168521,174461,164790,173384,155891,163281,153915,159269,147620,155816,140475,145927,101865,101315,88988,84756,15.7193660820458,405118,287345,2226499,2178658,4405157,25.524,..,..,74.476,..,..
1997,YR1997,Poland,POL,..,1.51,20.8515109999999,16.044535,77,68.5,4064825,4262886,1655847,1591558,1469753,1524262,1240021,1286530,1230731,1266402,1479311,1499938,1630835,1616594,1483906,1435452,987307,914077,935729,823517,969448,797802,11.5988813403705,2794167,1688761,19877592,18772067,38649660,38.417,..,..,61.583,..,..
1997,YR1997,Portugal,PRT,..,1.47,22.88502,18.710718,79.1,71.9,838118,884433,376268,364851,406309,414291,379590,382428,378103,366938,368397,354104,347499,329477,336974,317656,308323,277497,286614,254886,298639,256426,15.6410970422235,926409,654746,5239826,4869151,10108977,47.572,..,..,52.428,..,..
1997,YR1997,Slovak Republic,SVK,..,1.43,20.344579,15.6399019999999,76.7,68.9,566504,592721,238951,229538,224725,233345,185070,190977,190124,193459,197399,201484,212794,212613,191886,186913,146982,132553,131448,111111,121805,96196,11.0470162206064,365457,229237,2763732,2619560,5383291,43.584,..,..,56.416,..,..
1997,YR1997,Slovenia,SVN,..,1.25,22.0985739999999,17.1601339999999,78.6,71,169235,175821,76836,73118,72553,76088,71135,72551,77706,77913,76578,78100,78456,82771,70896,74879,55643,55340,56489,53680,56145,47913,12.8961648946542,164441,91672,1022394,963563,1985956,49.325,..,..,50.675,..,..
1997,YR1997,Spain,ESP,..,1.15,24.75204,20.055834,82.21,75.17,3037565,3210682,1548938,1473910,1678715,1757820,1635746,1702030,1612759,1645133,1500940,1505838,1316328,1311890,1232698,1220648,1158970,1128229,959362,911954,1124641,1024355,15.8728139446419,3709676,2648559,20441310,19616079,40057389,23.981,..,..,76.019,..,..
1997,YR1997,Sweden,SWE,..,1.52,24.1208519999999,20.195947,81.82,76.7,806407,850528,256059,244586,271968,282727,295407,307492,316449,334653,284507,297525,289268,299426,308642,316287,318465,329541,239790,243399,207182,198711,17.4884923924277,892558,654485,4475229,4370833,8846062,16.058,..,..,83.942,..,..
1997,YR1997,Switzerland,CHE,..,1.48,24.763276,20.341353,82.04,76.26,607850,642145,207769,196601,210944,212450,266300,257432,305576,308399,284989,293528,257613,264011,248706,252033,238435,242386,197150,192385,178307,164616,14.9428160515084,634438,424844,3626908,3461997,7088906,26.454,..,..,73.546,..,..
1997,YR1997,Turkiye,TUR,..,2.716,20.7956569999999,16.837875,74.218,67.141,9682141,10149018,3229752,3110403,2876683,2984710,2668590,2795364,2334451,2520831,1873941,2033605,1771620,1707440,1388436,1352671,1123390,1084588,972572,911978,820368,731576,5.14593824486035,1822535,1330763,30445131,30832295,61277426,36.821,..,..,63.179,..,..
1997,YR1997,United Kingdom,GBR,..,1.72,22.5216829999999,18.805011,79.9,74.65,5506253,5783867,1789647,1731891,1785850,1795792,2212156,2191194,2357987,2322962,2163599,2128367,1936261,1910352,1977992,1952719,1869076,1849419,1528575,1497557,1438729,1374612,15.7966022346963,5437648,3774450,29946015,28370938,58316954,21.528,..,..,78.472,..,..
1997,YR1997,United States,USA,..,1.971,23.047414,19.3548909999999,79.4,73.6,28796161,30229732,10021050,9449585,8908011,9290057,10020119,10156286,10815140,10795412,11484503,11395356,10756195,10568889,9321514,8928344,7839308,7406505,6141711,5767303,5369743,5075774,12.5140026895127,19785404,14334900,138687394,133969607,272657000,21.992,..,..,78.008,..,..
1998,YR1998,Australia,AUS,..,1.762,..,..,81.5,75.9,1910155,2008681,655422,624641,649070,667841,726196,724507,707476,700322,747896,741749,699549,692305,650852,652659,567307,586196,432952,448137,371256,370695,12.2085563621798,1278394,993323,9365746,9241838,18607584,15.497,..,..,84.503,..,..
1998,YR1998,Austria,AUT,..,1.37,..,..,81,74.5,677425,711222,243664,232707,240045,242840,304540,305949,345230,357641,328165,340838,283010,285559,254495,254693,237880,233754,266632,255476,182623,166273,15.3712100334735,771772,454357,4124523,3852266,7976789,39.232,..,..,60.768,..,..
1998,YR1998,Belgium,BEL,..,1.6,..,..,80.7,74.4,882254,924565,317235,304040,310766,318478,354181,363901,386457,399661,397097,407410,375741,383443,348145,356928,319656,323434,258632,251907,272941,255083,16.5740519677137,1004366,686685,5214277,4988730,10203008,3.004,..,..,96.996,..,..
